Actor,A_Acc,Avg_PartyTime,GuildAct_count,GuildJoin_count,Type
358831,6121469,76,1,1,Human
358843,9275996,4668.6667,3,1,Human
358859,7246018,0,0,0,Human
358863,8695958,936.5,0,0,Human
358875,7547402,0,0,0,Human
358889,6467888,3242.6761,0,0,Human
358903,6618047,0,0,0,Human
358907,10047536,5637.4,1,0,Human
358913,10238922,427.25,0,0,Human
358919,10337025,0,0,0,Human
358942,10324773,2672.75,0,0,Human
358956,8727112,5934.2857,1,0,Human
358958,8020066,2800.9798,1,0,Bot
358975,8046697,1760.6667,0,0,Human
358982,7784309,3957.7143,0,0,Human
359000,9475602,6134,2,1,Human
359012,9639444,3350.25,0,0,Human
359018,8062037,5166.1429,0,0,Human
359028,7269861,0,0,0,Human
359048,9911174,3276.5714,0,0,Human
359075,9487035,6464.2398,1,0,Human
359076,9311754,6435.1181,2,1,Human
359078,6981912,6008.0143,3,0,Human
359080,6399288,6375.0909,0,0,Human
359082,8917357,3061.7381,2,1,Human
359083,8387043,6467.0662,2,0,Human
359086,9467603,5114.5714,0,0,Human
359088,8785134,0,1,1,Bot
359089,6817138,4709.5333,5,1,Bot
359090,3074786,0,1,1,Bot
359096,6486539,4810.9094,5,1,Human
359099,8809500,5701.3102,8,1,Human
359100,8080506,0,0,0,Human
359101,8031119,3388.5,0,0,Human
359102,6612389,4568.6512,3,1,Human
359103,6985838,0,0,0,Human
359105,6715335,8844.1429,1,0,Human
359107,7016886,7366.4063,2,1,Human
359109,6289972,5395.482,2,1,Bot
359112,8399198,7220.0507,1,1,Human
359130,8686091,5240.625,0,0,Human
359136,6951575,6537.369,2,1,Human
359141,9610098,1947.1429,0,0,Human
359148,10324773,2160.7273,0,0,Human
359156,10231631,4159.4286,2,0,Human
359192,8340930,5296.486,0,0,Human
359224,6553349,2810.75,0,0,Bot
359252,9356410,2232.8333,1,1,Human
359269,10127252,6949,0,0,Human
359274,10375727,9978.5,0,0,Human
359344,6681612,6242.9315,0,0,Human
359366,9867825,0,3,1,Human
359379,10390164,6738.8889,0,0,Human
359391,6224993,7030.3333,2,1,Human
359395,10004402,0,0,0,Bot
359399,10004561,0,0,0,Bot
359403,10001892,3031.5714,0,0,Human
359420,6335615,0,1,1,Human
359432,6580878,2449.6829,0,0,Human
359441,7306493,2161.5,1,0,Human
359475,9371429,4926.2667,0,0,Human
359479,9626798,2132.6,0,0,Human
359503,7896394,2083.5,2,1,Human
359512,8222292,2333.5333,0,0,Human
359530,9076031,8369.4706,1,0,Human
359548,10346871,3115.25,1,0,Human
359561,6296740,736.1176,0,0,Human
359591,8790550,5199.2727,0,0,Bot
359595,10127247,6949,0,0,Human
359625,7174686,2037.8125,0,0,Human
359660,8338240,3497.7778,1,1,Human
359665,10327225,5736.0333,3,1,Human
359672,7838643,5947.5728,6,1,Human
359682,6701128,4383.5789,2,1,Human
359690,8609800,0,0,0,Human
359701,9078807,5054.2664,3,1,Human
359746,10204147,1176.6724,3,1,Human
359749,3588201,0,0,0,Human
359766,8431603,6032.5461,0,0,Human
359767,7196753,5574.8259,5,1,Human
359813,9399629,51.1667,0,0,Human
359833,10177039,1935,0,0,Human
359834,6673657,0,0,0,Human
359846,6459840,8686.0224,1,0,Human
359873,6495993,6780.6168,0,0,Human
359878,4178789,6133.9535,0,0,Bot
359895,10394659,5006.0171,0,0,Human
359900,9490186,7047,0,0,Human
359902,10378987,0,0,0,Human
359906,10379034,0,0,0,Human
359908,10379051,323,0,0,Human
359917,8093778,4693.9169,2,1,Human
359919,10380664,0,0,0,Human
359920,10380682,0,0,0,Human
359923,10380672,0,0,0,Bot
359924,10380125,0,0,0,Human
359925,6883661,5575.8528,2,1,Human
359931,10380145,0,0,0,Human
359932,10373745,0,0,0,Bot
359933,10373755,0,0,0,Bot
359934,10380659,0,0,0,Human
359935,10380692,0,0,0,Bot
359936,10373767,0,0,0,Bot
359952,10373836,0,0,0,Bot
359954,10373832,0,0,0,Bot
359955,10373841,0,0,0,Bot
359969,10373779,0,0,0,Bot
359975,6695055,2212,0,0,Human
359984,8274165,8520,0,0,Human
359993,10086734,4523.6439,0,0,Human
359994,6737904,483,1,0,Human
360000,10373818,0,0,0,Bot
360001,6291099,2771.2624,0,0,Human
360004,10139216,8064.5636,3,1,Human
360015,7747221,1540,0,0,Human
360054,9722610,4460.8456,2,1,Human
360097,10396306,0,0,0,Human
360113,10397421,4208.0963,1,0,Human
360132,6672803,0,0,0,Human
360162,7291985,4940.1429,2,1,Human
360165,10096422,2188.8704,1,0,Human
360171,10393311,4872.3498,2,1,Human
360185,7717120,2385.875,0,0,Human
360190,10398066,2719.3478,0,0,Human
360202,9676919,7122.887,1,0,Human
360219,7787806,4312.1818,2,1,Human
360227,10353434,1719,0,0,Human
360240,10376365,5934.8507,0,0,Human
360257,7199739,2546.2373,0,0,Human
360290,9319195,4954.3406,2,1,Human
360300,9973449,0,0,0,Human
360302,8039870,35,0,0,Human
360315,10151457,3965.1869,3,1,Human
360329,6816236,1285,1,0,Human
360331,8550381,0,0,0,Human
360350,10173878,3859.6667,0,0,Human
360374,10373801,0,0,0,Bot
360379,10373823,0,0,0,Bot
360388,6757188,7172.3333,0,0,Human
360395,8434797,3584.2,0,0,Human
360406,6249017,0,0,0,Human
360407,10272123,10963,0,0,Human
360421,10324727,8791.8604,2,1,Human
360435,7424214,2287.1176,0,0,Human
360438,9748525,14638,1,0,Human
360455,8320914,5105.7685,1,0,Human
360468,9327573,3284.4348,3,1,Human
360475,10401181,8614.2222,0,0,Bot
360486,6252931,2209,0,0,Human
360490,7347414,3947.5652,0,0,Human
360499,10204147,2242.6637,3,1,Human
360513,6910362,3793.8846,2,1,Human
360516,9337763,5134.1966,1,0,Human
360522,7636684,4171.2723,6,1,Human
360532,9221767,3144.0833,0,0,Human
360533,6781087,0,0,0,Human
360537,6955116,3380.1429,1,0,Human
360557,9477620,5657.6449,1,0,Human
360565,7014297,4304.3038,0,0,Human
360568,8523648,3359.6667,0,0,Human
360586,7248932,5108.5,0,0,Human
360587,9449099,1647.8571,0,0,Human
360603,10076151,1960.8043,0,0,Human
360605,6434347,5804.8235,1,0,Human
360610,10074266,2802,0,0,Human
360624,8888397,8347.5,0,0,Human
360629,7388518,824.2,0,0,Human
360630,6179212,2551.3333,0,0,Human
360640,10402932,9050.1333,1,0,Human
360643,7287433,3678,0,0,Bot
360646,10399839,0,0,0,Bot
360647,10400119,0,0,0,Bot
360651,7057069,6273,1,1,Human
360658,10400155,0,0,0,Human
360664,7555997,5949.8571,0,0,Human
360668,6882242,1639.5,1,1,Human
360670,10153653,0,0,0,Human
360676,6653718,7269.0811,2,1,Human
360681,6739592,5259.1829,0,0,Human
360690,9920247,6319.4271,1,0,Human
360694,10154664,23476.6111,0,0,Human
360708,9142866,9236.75,0,0,Human
360724,9128466,6581.9669,1,0,Human
360727,7943763,3152.5,0,0,Human
360737,10370298,4200.5714,0,0,Human
360742,6986779,5183.141,3,1,Human
360754,8444513,517.25,1,0,Human
360764,10346259,0,0,0,Bot
360765,9788931,20108,0,0,Human
360774,10066408,80.25,0,0,Human
360775,10066448,188.5385,0,0,Human
360785,10399543,6631.7619,0,0,Human
360791,7989832,7839.8684,2,1,Human
360794,10398906,6661.4,0,0,Human
360800,9345785,1057,0,0,Human
360801,9345785,4140.3333,0,0,Human
360803,9345785,472.5,0,0,Human
360826,10403971,4,0,0,Human
360843,9180329,0,0,0,Human
360852,10243364,9164.0833,0,0,Human
360857,10403922,9153.4,2,0,Human
360860,10325587,4111.8261,1,0,Human
360867,8669746,6306.8118,0,0,Human
360868,8958465,2960.0278,2,1,Human
360874,10151848,2562.5455,0,0,Human
360877,8023352,266,4,1,Human
360886,7081285,2519.1538,2,0,Bot
360889,10404327,2658.4,0,0,Human
360892,10330323,9054.5,0,0,Human
360896,6576944,6278.4552,5,1,Human
360897,10266920,0,4,1,Bot
360901,9883481,0,2,0,Human
360904,10401411,8131.875,0,0,Human
360917,6308840,8167.1429,2,1,Human
360930,6251320,1150.0909,0,0,Human
360934,10404239,5447,0,0,Human
360935,7549118,2536,0,0,Human
360948,6127670,8228.7778,0,0,Human
360950,9709088,1583,0,0,Human
360959,10343787,0,0,0,Human
360972,10271906,5121.5,2,1,Human
360976,8773310,4088.25,0,0,Human
360984,7797847,5244.4545,1,0,Bot
360997,9551544,2128.4348,0,0,Human
361000,6289972,2225.5556,0,0,Bot
361011,9704710,19.6667,0,0,Bot
361037,10332628,2702.2857,1,1,Human
361049,10400293,0,0,0,Human
361054,10392331,0,0,0,Bot
361062,7391493,3332.1778,0,0,Human
361065,8397381,5836.6667,2,1,Human
361068,8397381,4386.5,4,1,Human
361075,10349765,5846.4,0,0,Human
361076,10349765,240,0,0,Human
361077,10349765,60.1218,0,0,Human
361078,8397381,4693.7778,1,1,Human
361092,10266548,0,0,0,Human
361105,10293397,5702.0741,3,1,Human
361122,6175781,6226.2991,2,1,Human
361123,10350527,3249,0,0,Human
361162,8889503,6985.5,0,0,Human
361172,8436193,5699.8506,1,0,Human
361175,9154186,2809.625,0,0,Human
361177,9303675,6526.7679,1,1,Human
361194,7469879,0,0,0,Human
361197,9759749,0,0,0,Human
361199,10406677,2787.4,1,1,Human
361205,7523631,0,0,0,Bot
361208,6808825,6043.7273,1,0,Human
361235,4186766,1859.3333,0,0,Human
361245,10160876,6264.0213,1,1,Human
361248,7630032,7531.6809,3,1,Human
361249,7056035,1513.5,0,0,Human
361260,9197208,0,0,0,Human
361261,10401141,2838.75,0,0,Human
361272,7941174,7777.5636,1,0,Human
361292,6497844,2478,2,1,Human
361295,9392627,4341.3559,0,0,Human
361299,10278539,8127.05,2,1,Human
361301,10364160,5554.4615,0,0,Human
361306,9083711,2593.68,0,0,Human
361310,10407517,2729,2,1,Human
361315,10353025,0,0,0,Human
361322,7998321,7114.2169,3,1,Human
361329,10030903,5919.973,0,0,Human
361388,7447597,7279.5039,1,1,Human
361409,7728357,6142.3514,0,0,Human
361416,9226507,4738.8276,1,0,Human
361418,9965288,5317.5673,4,1,Human
361423,9129343,6872.4545,4,1,Human
361427,10395084,5006.765,3,1,Human
361428,10408142,4581.0564,5,1,Human
361429,3588201,4784.9371,2,1,Human
361436,10408344,3051.3333,0,0,Human
361440,6516796,4905.6957,1,1,Human
361446,7588562,4681.3333,0,0,Human
361467,6324038,3865.2778,3,1,Human
361477,10408078,5852.82,2,1,Human
361509,10287136,2115.3018,0,0,Human
361515,10092311,6007.8182,1,1,Bot
361520,2801479,5373,0,0,Human
361534,6716824,1527,1,0,Human
361549,6323161,2426.5726,2,0,Human
361564,10321669,10125.9103,1,0,Human
361568,10094815,5435,0,0,Human
361570,8945498,1814.2308,0,0,Human
361572,10409044,5552.7156,1,0,Human
361574,8446834,2200.4063,0,0,Human
361586,10163747,3769.6,0,0,Human
361640,4640027,9595.7826,0,0,Human
361647,8381109,1806,1,0,Human
361649,6905588,2261.9167,1,1,Human
361659,6107108,4358.9318,1,0,Human
361661,10328964,6591.2405,1,0,Human
361674,7372420,2103.1,0,0,Human
361680,10370298,6727.5,1,0,Human
361681,10093986,0,0,0,Human
361691,10370298,2727.9167,1,0,Human
361706,6689610,0,0,0,Human
361708,6899194,4427,1,1,Human
361709,9814773,1768,1,0,Human
361710,6615476,2937.3125,2,0,Human
361714,8637602,2266.8,0,0,Human
361716,9180329,0,0,0,Human
361720,9213129,2638.625,0,0,Human
361726,2036492,0,0,0,Human
361736,6188353,4522.2647,0,0,Human
361749,8421627,3126.0494,4,1,Human
361760,6251320,2323.8,2,1,Human
361765,8637602,10360,0,0,Human
361772,10410566,0,0,0,Human
361803,10164246,3128.8125,0,0,Human
361809,8105687,5187.7931,1,0,Human
361811,6915835,6344.4,0,0,Human
361816,10254147,5317.5,0,0,Human
361822,9758933,7095.3474,0,0,Human
361840,7008515,6008,2,1,Human
361858,6614326,12196,1,0,Human
361861,10411627,2136,0,0,Human
361862,10411586,5,0,0,Bot
361863,9037925,8401,0,0,Human
361864,7439686,8437.963,0,0,Human
361869,10251888,0,0,0,Bot
361873,7357100,0,0,0,Human
361882,9155230,6620.2007,2,1,Human
361887,10243449,13759.5,0,0,Human
361905,9973502,0,1,0,Bot
361906,10343386,6225.375,1,0,Human
361911,3196855,5417.8,0,0,Human
361913,8169088,4197.1073,2,1,Human
361917,9209157,2123.7857,3,1,Human
361926,8338313,6101.6726,2,1,Human
361927,10244022,7608.5421,0,0,Human
361929,10092218,5589.2125,9,1,Human
361935,10412130,4620.5714,1,1,Human
361937,10344604,11568,0,0,Human
361939,9806695,2388.0263,0,0,Human
361950,10348090,0,2,0,Human
361952,8393755,2976.4615,0,0,Human
361963,6960212,12063.1667,1,1,Human
361971,10385301,0,0,0,Bot
361972,10382189,8162.6296,0,0,Human
361974,7297794,0,0,0,Human
361975,10385325,0,0,0,Bot
361980,10385396,0,0,0,Bot
361981,10385426,0,0,0,Bot
361984,10396255,0,0,0,Bot
361985,10396264,0,0,0,Bot
361989,10396274,0,0,0,Bot
361991,10396278,0,0,0,Bot
361993,10396285,0,0,0,Bot
362033,10398130,1746.084,1,0,Human
362044,10163988,0,0,0,Human
362074,10063297,0,1,0,Human
362084,7640898,4012.5455,1,0,Human
362110,6302541,0,0,0,Human
362111,6680350,2995.1727,0,0,Human
362156,8747943,5295.06,2,1,Human
362163,9202133,5869.6154,0,0,Human
362176,9978605,1043.6667,1,0,Human
362180,7768322,9233.1667,0,0,Human
362192,10263704,6461.962,1,0,Human
362196,7135743,2734,1,0,Human
362212,7293907,4318.3333,3,1,Human
362228,10262393,7702.4878,1,1,Human
362234,10353723,0,0,0,Human
362243,9964059,2852.2714,1,1,Human
362244,6454652,2480.2857,0,0,Human
362249,6338761,3045,2,1,Human
362251,9903150,4252.1186,2,1,Human
362254,10376875,4824.375,0,0,Human
362256,6260928,6511.5714,1,1,Human
362258,8673484,2932,0,0,Human
362280,6256586,2170,0,0,Human
362284,8605640,207,1,0,Bot
362303,8866534,5653,0,0,Human
362304,8009368,1198.8,0,0,Human
362319,6495069,4070.6,0,0,Human
362320,7753089,5926.9403,5,1,Human
362326,8980732,8040.3953,2,1,Human
362332,9392558,4436,0,0,Human
362339,10415198,6943.8519,1,0,Human
362342,6340871,3342.5811,1,0,Human
362348,10415245,2120,1,1,Human
362351,10399270,0,0,0,Bot
362364,7997490,371,0,0,Human
362375,9990306,5150.7179,2,1,Human
362382,7871574,7982,0,0,Human
362387,8080861,2116.3333,1,0,Human
362391,10415401,6849.9091,1,0,Human
362402,8004819,2564.8039,4,1,Human
362419,8590386,7271.2148,0,0,Human
362439,7197138,1318,0,0,Human
362454,7713290,6660.5616,1,0,Human
362466,7242176,3281.25,0,0,Human
362480,6576306,2005,1,0,Human
362482,7226158,4376.1667,1,1,Human
362498,6131713,3379.5215,1,0,Human
362505,7537067,6121.5393,2,1,Human
362519,10372463,33170.6733,1,0,Bot
362528,7800714,5449.7174,0,0,Human
362545,6793983,6983.6,0,0,Human
362555,8020890,2215.2051,0,0,Human
362558,4498361,4913.4161,3,1,Human
362571,9631959,4303.125,3,0,Human
362583,8026179,4894.6667,1,0,Human
362587,9616304,8471.6,2,1,Human
362599,10417848,0,0,0,Human
362607,10078690,19162,0,0,Human
362620,6684409,3068.9274,1,0,Human
362635,7279232,3037.5333,2,1,Human
362676,7764157,3934.6667,0,0,Human
362677,8917357,7099.1455,2,1,Human
362679,9096026,2838.8,5,1,Human
362689,8612599,5593.3151,2,0,Human
362690,8862329,2458.4231,0,0,Human
362693,10416846,0,0,0,Bot
362696,10416866,659.6,0,0,Bot
362703,10418902,2794.25,0,0,Human
362708,10418001,1545,0,0,Bot
362713,9930547,8537.7273,0,0,Human
362717,9575836,2056.34,0,0,Human
362719,10418388,1305.5,0,0,Bot
362730,6872292,6219.5,0,0,Human
362736,8936685,5817.5789,0,0,Human
362739,10348915,370,0,0,Human
362761,7381169,5789.2083,1,0,Human
362767,10340592,81.7396,0,0,Human
362774,6294538,5153.1818,0,0,Human
362777,8298930,5233.8881,1,0,Human
362779,8719459,3023.5,2,1,Human
362790,7569446,5210.1683,0,0,Human
362792,8569815,4075.809,2,1,Human
362794,6322147,2545.0833,0,0,Human
362796,10402885,109.9612,0,0,Bot
362800,8884416,9793,0,0,Human
362804,10420058,2129.0833,0,0,Human
362814,8215018,9953.5,0,0,Human
362819,10408142,4500.6,0,0,Human
362821,8812959,3474.5,0,0,Human
362838,9544433,8633.7638,3,1,Human
362856,6598357,3395.5426,2,1,Human
362870,8562352,7615.1187,1,0,Human
362892,10146735,5225.9523,3,1,Human
362903,10421083,10016.8095,0,0,Human
362931,7996854,3805.9674,1,0,Human
362935,10400260,0,0,0,Human
362950,10167520,0,0,0,Human
362974,10421513,7315.3559,1,0,Human
362977,10344570,7088.6595,3,1,Human
363009,7709291,0,0,0,Human
363014,7872828,4468.5946,2,1,Human
363020,10399313,0,0,0,Human
363021,7825339,2695.3333,0,0,Human
363029,9456872,0,0,0,Human
363043,9248952,2346.5417,6,1,Human
363045,10033891,54,1,1,Human
363056,10422600,5821.3333,0,0,Bot
363085,6537323,2688.9194,0,0,Human
363093,6474224,2192.2,0,0,Human
363102,10422900,0,0,0,Human
363110,6877490,4448.25,1,0,Human
363112,6337054,5745.3636,1,0,Human
363118,10423205,6515.3082,2,1,Human
363126,10423295,3143.9172,1,1,Human
363137,9876103,5413.8938,1,0,Human
363139,10423311,8177.6032,1,0,Human
363145,9153314,7688.3833,2,1,Human
363150,10422374,0,0,0,Bot
363158,10422385,0,0,0,Bot
363166,7235210,5814.6118,0,0,Human
363189,10422365,0,0,0,Bot
363200,10422392,0,0,0,Bot
363221,9233824,0,0,0,Human
363225,10074266,1107,0,0,Human
363239,10298745,1085,2,1,Human
363245,9233824,0,2,1,Human
363252,6985700,5178.8427,0,0,Human
363254,9462434,6059.3333,1,0,Human
363263,10009735,1198.7778,0,0,Human
363265,6527269,9477,0,0,Human
363268,10424305,1599.2143,0,0,Human
363284,8036100,2866.625,1,0,Human
363286,9795414,7159,0,0,Human
363287,10402274,2319,0,0,Human
363296,10163747,15601,0,0,Human
363302,6757295,2593.6429,1,0,Human
363303,6614326,5979.3449,4,0,Human
363309,6596509,2507.8333,1,0,Human
363311,6497671,3232.2667,1,0,Human
363326,10381019,6500.5636,0,0,Human
363335,6355382,0,0,0,Human
363337,6465332,977.25,1,1,Human
363344,8019925,535.5,0,0,Bot
363357,9018899,6963.5745,0,0,Human
363374,10301450,1832.8,0,0,Human
363378,8215955,5971,0,0,Human
363380,6920025,5490,0,0,Human
363391,7997720,1745.0769,0,0,Human
363398,6219052,16321,0,0,Human
363419,10072616,4709.8571,0,0,Human
363436,10423434,0,0,0,Bot
363438,7844315,6646.2692,1,0,Human
363442,8379330,0,4,1,Human
363444,6787355,0,0,0,Human
363448,9678872,20153,0,0,Human
363449,8021712,4757.1161,0,0,Human
363450,8109530,6909.9058,1,0,Human
363451,8254820,6384.1633,0,0,Human
363457,6466099,7030.549,3,1,Human
363462,6782256,6730,2,1,Human
363463,9344936,6100.5628,2,1,Human
363466,7819590,4250.8864,2,1,Bot
363467,6474224,6760.6149,2,1,Human
363468,6987531,3620.8,0,0,Human
363469,9883608,5512.9759,1,0,Human
363470,8342786,5209.6075,0,0,Human
363471,6655613,6504.2222,2,1,Human
363472,10242125,7730.4143,1,1,Human
363473,9270134,6348.9615,0,0,Human
363474,8329365,0,2,1,Human
363476,8080665,7382.8696,0,0,Human
363481,6972040,2488.6154,2,1,Human
363483,7415628,2564.5833,1,0,Human
363485,9337257,2307.5,0,0,Human
363486,7685770,50377.7222,0,0,Human
363488,7028952,6865.9448,3,0,Human
363489,10092218,8482.7973,0,0,Human
363495,8867618,6339.4516,0,0,Human
363496,8763393,4914.6908,4,0,Human
363497,6882508,0,0,0,Bot
363499,6210042,6227.6111,0,0,Human
363502,9580863,5281.4153,1,0,Human
363503,8952446,1031,0,0,Human
363504,7721564,0,0,0,Bot
363506,6295709,1731.4887,2,1,Human
363518,10423400,7971.7619,0,0,Human
363530,6488883,6482.7105,1,0,Human
363544,9431352,0,0,0,Human
363551,9762242,4187.5509,3,1,Human
363556,7567029,4699.125,4,1,Human
363557,10291455,676.6061,0,0,Human
363563,10140900,7673.7727,0,0,Human
363571,10291083,3422.7111,1,1,Human
363577,7947377,4056.6598,2,1,Human
363588,6698742,2860.2547,0,0,Human
363594,9212796,3637,0,0,Human
363604,10330272,1566.1875,1,1,Human
363625,9038302,2740.5435,0,0,Human
363626,8026179,2126.7213,1,0,Human
363633,10281782,0,0,0,Bot
363637,10427641,3456.8571,2,1,Human
363640,7829397,5211.2584,1,0,Human
363643,7765265,4248.3333,0,0,Human
363648,8263318,2681.2222,0,0,Human
363649,10428009,2479.8182,0,0,Bot
363662,7691526,2586.5211,3,1,Human
363664,10075663,56090.5625,0,0,Human
363666,4551028,1707,0,0,Human
363673,6583321,9276,0,0,Human
363690,10427040,8107.3871,0,0,Human
363699,10423152,5561.8,0,0,Human
363705,7597034,2798,0,0,Human
363711,10427040,0,0,0,Bot
363715,6902969,1404.4186,0,0,Human
363723,6360600,2131.5,0,0,Human
363726,8491479,6779,0,0,Human
363729,8904812,0,2,1,Human
363732,6141049,6786.5333,0,0,Human
363736,7931546,6187.6718,0,0,Human
363737,6876205,4342.6667,1,0,Human
363744,7669671,8381,0,0,Human
363758,10151047,5245.8304,2,0,Human
363759,10429031,106072.5625,0,0,Bot
363767,6167743,7474.4661,1,0,Human
363785,6732804,3885.4762,0,0,Bot
363791,10351870,10201,0,0,Human
363805,10003467,2794.3,0,0,Human
363813,10003467,5676.6667,0,0,Human
363814,3703998,7558.9884,7,1,Human
363815,10003467,2651.4844,1,0,Human
363816,6193894,4241.3333,1,0,Human
363817,8839480,5278.1447,2,0,Human
363819,10252761,6002.6667,0,0,Human
363824,10003467,2623.2857,1,0,Human
363843,7828327,2320.566,3,1,Human
363854,6368779,7694.3333,0,0,Human
363857,10177039,3815.5392,0,0,Human
363862,6826809,0,0,0,Human
363872,9708043,2704.9608,2,1,Human
363873,10430340,1852.65,1,1,Human
363885,10075662,55576.2615,0,0,Human
363895,10289278,0,0,0,Human
363906,10427226,0,0,0,Human
363924,10430403,42,0,0,Human
363940,8673591,4624,0,0,Human
363941,9976057,3374.7661,2,1,Human
363957,10431269,4755,1,1,Bot
363966,6825046,2104.0667,0,0,Human
363967,10420757,7628.298,1,0,Human
363968,10373996,6613.9707,1,0,Human
363971,10406587,0,0,0,Bot
363975,9319221,0,0,0,Human
363991,6230901,8195.7717,0,0,Human
363993,10431502,1347,0,0,Human
364009,8530300,5939.019,2,1,Bot
364013,6649240,4141.1429,2,1,Human
364016,6414020,2105.875,0,0,Human
364024,6798313,3420.2222,3,0,Human
364028,10431611,4835.5,0,0,Bot
364040,8320914,2637.5,0,0,Human
364044,7861842,6171.4561,0,0,Human
364053,9101610,7441.5075,0,0,Human
364055,10254313,2638.8,0,0,Bot
364059,6420946,0,0,0,Human
364060,6230761,9127.5,0,0,Human
364063,7941174,8521.541,1,0,Human
364086,7896556,2479.2,1,0,Human
364096,7264625,1849.6452,0,0,Human
364099,8958293,2582.5882,1,0,Human
364102,10404034,0,0,0,Bot
364120,6918369,2401.75,2,0,Human
364128,6334720,1509.381,1,0,Human
364138,10255099,3322.5,0,0,Bot
364147,6102997,3060.1944,0,0,Human
364156,9423428,4655.7692,0,0,Human
364164,6588037,2436.9048,2,1,Human
364168,10423458,5961.8824,0,0,Human
364170,10432857,4390.4087,5,1,Human
364191,6279735,4404,1,0,Human
364193,6489607,2909.6667,0,0,Human
364200,7978450,6220.35,0,0,Human
364213,6634653,1531.6667,2,1,Human
364223,8922340,1230.0923,2,1,Human
364240,3826847,2092.0784,1,1,Human
364251,8189790,2263.3881,1,0,Human
