Actor,A_Acc,Login_day_count,Logout_day_count,Playtime,playtime_per_day,avg_money,Login_count,ip_count,Max_level,Type
422272,10499604,19,20,122754,6137.7,457.5114,27,2,29,Human
422274,7976337,9,9,22068,2452,5666.3037,12,5,23,Bot
422279,8311389,13,10,79979,7997.9,1585.2589,27,10,31,Human
422282,9104270,21,22,152353,6925.1364,3896.7078,47,7,33,Human
422293,10949995,44,43,569163,13236.3488,2563.0396,82,33,45,Human
422295,10949473,77,76,979714,12890.9737,22662.8154,307,10,42,Human
422297,9308046,16,17,453892,26699.5294,7475.1801,31,6,37,Human
422306,9365757,29,27,146934,5442,341.0635,45,7,30,Human
422307,10863466,6,6,27734,4622.3333,518.1617,14,2,14,Human
422314,9226784,71,73,1107988,15177.9178,5948.5282,218,10,42,Human
422317,9459217,14,14,30081,2148.6429,1975.4934,21,9,19,Human
422318,10789197,12,11,61793,5617.5455,129.0214,14,1,22,Human
422321,10854420,63,63,883718,14027.2698,3592.484,277,31,48,Human
422322,8652515,1,1,19433,19433,1349.4491,1,1,35,Human
422323,10950217,3,3,11370,3790,1042.0006,4,4,24,Human
422324,8808965,8,8,36774,4596.75,25135.5577,11,3,22,Human
422328,8831306,37,37,13267,358.5676,4582.0091,51,3,9,Human
422337,10949473,80,82,1933842,23583.439,32677.3374,385,10,36,Human
422338,9021593,27,28,102364,3655.8571,9090.3393,48,16,31,Bot
422343,7997560,2,2,25923,12961.5,22.8636,2,1,15,Human
422350,9252814,11,11,25728,2338.9091,4543.0444,25,5,20,Human
422353,6335615,50,49,115635,2359.898,1118.753,128,21,30,Human
422357,7751511,58,59,480068,8136.7458,3258.0199,204,44,40,Human
422358,7678751,18,18,23879,1326.6111,269.7894,31,7,16,Human
422360,8435060,8,8,46562,5820.25,111.8226,23,9,20,Human
422374,6466099,38,39,497886,12766.3077,112451.6832,94,16,40,Human
422383,7569960,15,15,188379,12558.6,157.5714,31,11,30,Bot
422393,6582204,56,57,1387219,24337.1754,8435.047,151,15,42,Human
422403,6993328,81,79,858553,10867.7595,94640.682,456,6,44,Human
422431,10953024,2,2,13078,6539,530.5081,3,2,23,Human
422443,9961921,14,14,36099,2578.5,2522.7077,30,6,18,Human
422454,10924915,31,30,930189,31006.3,19622.2614,105,13,45,Human
422457,10953092,7,7,126920,18131.4286,30601.8827,15,8,27,Human
422461,6772301,15,15,288977,19265.1333,10751.1378,40,4,38,Human
422472,8774969,22,22,995949,45270.4091,15819.6574,106,1,44,Bot
422480,9522718,57,57,188960,3315.0877,37601.3444,138,16,20,Human
422483,10811963,41,38,2891808,76100.2105,14259.2188,63,4,52,Bot
422507,9449138,9,9,121243,13471.4444,68.0417,126,3,13,Human
422526,7668958,26,26,217660,8371.5385,1857.5908,46,9,37,Human
422529,6661014,10,10,22529,2252.9,17.9002,13,3,14,Human
422554,10954214,20,20,384254,19212.7,51677.8523,68,1,1,Human
422555,10954008,65,64,1456936,22764.625,254316.4063,207,2,2,Human
422562,8628392,6,6,46288,7714.6667,2.7431,9,6,11,Bot
422565,10749463,10,10,128705,12870.5,65.4042,13,5,32,Human
422566,7707490,73,72,596726,8287.8611,22035.5988,256,2,43,Human
422579,8431603,13,13,45709,3516.0769,784.5232,24,4,30,Human
422581,10954211,20,20,142606,7130.3,206.7162,32,5,33,Human
422591,8994901,11,12,214546,17878.8333,826.4325,48,7,39,Human
422594,9533718,8,8,28494,3561.75,2594.0656,7,3,31,Human
422596,6248061,46,46,96683,2101.8043,6128.0718,97,23,23,Human
422647,10310492,15,15,187392,12492.8,186.544,29,15,32,Human
422662,10776148,7,7,14006,2000.8571,1675.5653,7,5,26,Human
422665,10880831,29,26,480022,18462.3846,1210.209,36,10,42,Human
422669,10880808,28,24,479905,19996.0417,709.1937,32,8,42,Human
422693,10515930,18,18,286140,15896.6667,19091.9541,63,17,39,Human
422703,6684784,68,69,2173270,31496.6667,10397.3815,259,41,55,Human
422704,4511887,14,14,81360,5811.4286,310.2889,37,4,25,Human
422710,8612009,46,46,242547,5272.7609,1261.8147,46,19,33,Human
422719,10159432,17,17,198713,11689,858.0243,52,12,37,Human
422728,10935248,79,80,929441,11618.0125,14234.9359,280,11,54,Human
422736,6610830,47,47,371853,7911.766,4528.9557,133,40,37,Human
422750,9168244,28,28,315444,11265.8571,4484.7714,145,1,39,Human
422761,8587014,19,19,22861,1203.2105,358.9725,37,15,18,Human
422769,4325041,63,63,989710,15709.6825,31013.3704,153,11,51,Human
422780,9699728,39,39,1609036,41257.3333,14651.0017,178,16,38,Human
422791,6753596,27,25,234584,9383.36,20022.3806,51,2,36,Human
422792,9701138,18,18,145382,8076.7778,6738.3349,34,2,31,Human
422799,9414664,20,19,154728,8143.5789,571.8849,25,7,31,Human
422807,10928406,49,49,26838,547.7143,96758.8526,86,21,10,Bot
422812,8586373,17,15,173375,11558.3333,250.5598,22,16,35,Human
422832,7813429,18,18,31021,1723.3889,1536.0584,30,1,30,Human
422834,10939272,82,80,6623429,82792.8625,29029.6677,154,6,55,Bot
422836,10776700,7,7,15246,2178,53.9026,6,7,21,Human
422840,7680691,8,8,87712,10964,148.9245,9,5,24,Human
422844,10899103,82,80,2230829,27885.3625,9174.1069,364,52,54,Human
422847,4204327,16,15,52063,3470.8667,2041.173,26,5,27,Human
422853,10819932,24,23,139840,6080,95.7699,28,9,23,Human
422855,9128389,15,12,252186,21015.5,25918.8624,26,4,41,Human
422873,7318244,25,25,602962,24118.48,6906.3319,96,10,41,Human
422882,6972816,73,73,399614,5474.1644,13489.3152,214,23,40,Human
422883,6258882,37,38,468214,12321.4211,13737.9527,110,16,38,Human
422888,6639200,43,42,258840,6162.8571,9442.2087,147,23,34,Human
422902,2894478,33,33,411231,12461.5455,4087.2795,103,13,29,Human
422921,10938170,87,82,6775932,82633.3171,32863.4376,124,1,55,Bot
422923,4363761,79,81,961464,11869.9259,48514.6469,228,7,49,Human
422926,7020519,10,10,33292,3329.2,1823.4164,10,3,26,Human
422936,6994818,29,27,405407,15015.0741,2275.2546,47,21,42,Human
422943,7933611,24,24,74146,3089.4167,9803.9947,49,7,30,Human
422946,7933611,14,14,49363,3525.9286,291.6969,26,2,30,Human
422949,8109987,36,36,448735,12464.8611,1701.2471,89,25,40,Human
422954,10947527,86,82,6594918,80425.8293,33867.7304,121,2,55,Bot
422957,10440040,4,4,20244,5061,1182.6281,4,4,27,Human
422959,2098148,8,8,12320,1540,31520,11,7,1,Human
422960,10043446,61,63,1237021,19635.254,8160.8072,116,55,47,Human
422961,7502357,31,33,844980,25605.4545,5248.9871,140,25,50,Human
422965,10037523,32,32,142438,4451.1875,13091.3789,59,15,30,Human
422969,10957337,9,10,68587,6858.7,4182.5153,12,11,30,Human
422973,10904766,54,51,877796,17211.6863,929.9682,86,39,44,Human
422980,6764866,22,24,373974,15582.25,7766.6801,37,10,40,Human
422983,8038560,47,48,678131,14127.7292,2264.5473,219,37,42,Human
422999,8989473,3,3,12232,4077.3333,10.476,3,2,14,Human
423003,10850471,17,18,78123,4340.1667,425.0576,42,15,37,Human
423006,10423311,22,22,35442,1611,7102.356,47,6,16,Human
423007,10478288,14,14,102212,7300.8571,340.7835,17,8,25,Human
423012,9760402,41,42,179436,4272.2857,46287.6429,108,6,35,Human
423014,9760402,71,72,584036,8111.6111,43786.9091,194,16,40,Human
423019,9458036,2,2,24961,12480.5,222.2167,2,1,14,Human
423027,6563358,38,40,631544,15788.6,7493.4177,86,19,42,Human
423028,6563358,16,16,41381,2586.3125,1371.7743,25,12,24,Human
423029,10937185,82,82,1102890,13449.878,100355.0832,214,89,47,Human
423033,10957831,43,41,874311,21324.6585,5268.2028,207,25,44,Human
423035,6657481,14,14,15285,1091.7857,14.601,17,11,10,Human
423049,10950993,88,80,6684473,83555.9125,19874.2284,107,1,55,Bot
423051,8312256,59,58,434905,7498.3621,4812.8466,253,12,47,Human
423057,6180960,44,44,239130,5434.7727,7279.1737,76,27,38,Human
423062,6901140,69,69,1892977,27434.4493,32798.2491,279,21,53,Human
423064,6813089,2,2,13167,6583.5,2648.0953,1,3,28,Human
423069,10856841,20,20,177447,8872.35,814.4277,35,16,33,Human
423071,10955001,3,3,14509,4836.3333,921.3602,5,2,38,Human
423076,10949873,40,40,707570,17689.25,4672.4428,94,34,41,Human
423091,10868542,40,40,272096,6802.4,4035.4154,107,34,35,Human
423095,10958465,84,84,399493,4755.869,80568.6159,397,15,10,Human
423097,10896797,61,61,1580357,25907.4918,4402.9055,212,58,52,Human
423101,10828939,40,41,3171795,77360.8537,907.9771,56,4,47,Bot
423106,10950793,15,15,95822,6388.1333,43018.3193,947,3,10,Human
423117,8347278,81,81,1496406,18474.1481,1120.8736,236,65,48,Human
423125,10959094,47,50,1360419,27208.38,3103.437,125,37,43,Bot
423137,9490771,28,30,377998,12599.9333,2067.1114,86,28,38,Human
423148,10918642,52,53,3076831,58053.4151,12537.4274,205,23,42,Human
423149,7420838,5,5,26236,5247.2,110.0594,4,5,14,Human
423165,10954742,24,24,1414948,58956.1667,14214.8787,43,3,50,Bot
423167,7680983,6,5,48043,9608.6,177.1932,7,4,22,Human
423169,6650941,17,17,11703,688.4118,19373.3191,30,8,10,Human
423171,10959342,49,48,524255,10921.9792,1087.2503,94,31,40,Human
423174,10883719,3,3,13757,4585.6667,100.993,3,3,18,Human
423185,10540822,59,58,914682,15770.3793,22668.1979,155,3,29,Human
423186,10030111,22,23,149945,6519.3478,4315.4032,48,8,34,Human
423189,6893941,30,30,122697,4089.9,3668.5065,128,2,25,Human
423192,10909756,60,55,1061995,19309,5848.683,147,32,48,Human
423193,10909756,6,6,17732,2955.3333,10.4464,6,6,10,Human
423198,10909756,11,11,72583,6598.4545,187.1312,17,9,24,Human
423200,10959588,43,43,125733,2924.0233,49198.9247,169,34,1,Human
423207,10206621,64,64,21406,334.4688,128814.8635,108,7,10,Human
423212,8247625,27,27,29965,1109.8148,6365.6551,39,6,12,Human
423213,8626997,2,2,15654,7827,28.5461,4,2,15,Human
423214,6254974,14,14,32489,2320.6429,427.2745,22,6,30,Human
423219,10959862,41,41,3167161,77247.8293,850.2626,57,2,47,Bot
423224,8492821,58,55,621011,11291.1091,10952.0354,136,13,44,Human
423225,10959878,41,41,3159738,77066.7805,1068.8731,56,2,47,Bot
423232,9928370,12,11,63414,5764.9091,459.1766,26,7,34,Human
423238,10067830,61,66,71755,1087.197,6228.7315,104,15,10,Human
423239,10646985,38,41,467948,11413.3659,2441.5085,60,16,40,Human
423240,8235169,65,65,699818,10766.4308,536.0682,256,51,42,Human
423244,9167310,41,41,212883,5192.2683,94.9085,102,2,32,Human
423245,10843616,53,53,1320986,24924.2642,29200.0742,149,24,51,Human
423247,10924865,84,84,511321,6087.1548,24846.1374,328,3,33,Human
423255,7081080,42,41,199869,4874.8537,4499.42,76,13,39,Human
423257,10960291,47,47,718866,15295.0213,2344.9502,76,39,43,Human
423259,10453453,19,19,260272,13698.5263,11369.9649,43,2,38,Human
423261,10652476,20,21,117096,5576,111853.9338,43,23,31,Human
423263,6323161,61,59,1057356,17921.2881,5509.3019,255,6,50,Human
423266,10960283,42,36,687520,19097.7778,40787.6686,59,35,42,Human
423288,7070036,45,48,371016,7729.5,6118.8588,99,29,38,Human
423297,4015259,22,22,152801,6945.5,52696.5843,55,8,37,Human
423299,10247517,77,77,35393,459.6494,2793.7581,211,7,11,Human
423303,7672701,20,20,73770,3688.5,91896.0309,60,10,30,Human
423310,6883905,33,33,545824,16540.1212,712.836,87,1,36,Human
423313,10960485,5,5,68691,13738.2,303.1479,9,8,30,Human
423317,10839782,5,5,37625,7525,28.8202,6,3,22,Human
423318,6574097,15,15,12204,813.6,29616.0743,16,7,22,Human
423329,10096001,21,22,155925,7087.5,846.3712,32,19,32,Human
423335,10145337,2,2,20206,10103,10.5591,4,1,13,Human
423339,6716862,37,37,337603,9124.4054,22754.7119,85,13,40,Human
423345,10655291,22,22,64361,2925.5,1180.8199,33,1,30,Human
423346,6314856,86,84,1686791,20080.8452,14143.1578,427,28,51,Human
423351,10755648,6,7,42436,6062.2857,1849.3803,7,7,18,Human
423352,6879805,3,3,20364,6788,28.4109,4,1,20,Human
423356,9922376,73,74,59742,807.3243,5997.2794,151,5,23,Human
423361,7897754,55,54,443921,8220.7593,4745.537,222,37,40,Human
423375,10863466,55,53,760141,14342.283,2499.8107,149,6,41,Human
423376,10476032,63,63,11054,175.4603,9013.9797,101,23,10,Human
423380,10747003,7,8,12380,1547.5,212.2045,9,2,10,Human
423383,10831957,41,41,130479,3182.4146,5115.3145,92,18,31,Human
423385,10747003,17,17,14620,860,9968.5806,21,5,10,Human
423389,10066378,22,22,11082,503.7273,4419.3508,44,6,12,Human
423394,7628030,40,40,1027550,25688.75,4565.1158,217,52,49,Human
423398,10960948,31,28,335760,11991.4286,1571.4285,91,26,39,Human
423400,8370040,26,26,144957,5575.2692,7392.9782,37,14,35,Human
423407,10667952,29,31,120360,3882.5806,10.1375,38,31,21,Human
423410,10949732,14,12,57008,4750.6667,424.3381,17,12,16,Human
423411,6105788,65,64,390906,6107.9063,5791.8422,193,20,43,Bot
423413,6590690,32,31,192946,6224.0645,3216.2,79,29,33,Human
423414,6335615,79,77,1799031,23364.039,2630.7991,334,29,53,Human
423418,9035159,28,28,214903,7675.1071,8203.7656,46,8,32,Human
423427,10909684,63,62,320172,5164.0645,5433.5862,187,16,34,Human
423436,9759437,6,7,81140,11591.4286,1982.0315,12,8,31,Human
423439,10961504,14,14,52745,3767.5,108709.6399,35,14,36,Human
423440,10833054,18,18,362482,20137.8889,6825.1556,57,3,36,Bot
423442,10820418,6,5,23772,4754.4,1452.066,11,2,28,Human
423450,10690441,5,5,149026,29805.2,56068.5655,12,6,35,Human
423456,6836050,36,35,176492,5042.6286,1069.504,90,21,35,Human
423457,10961776,2,2,19083,9541.5,2682.1233,6,2,31,Human
423458,10961819,10,12,169602,14133.5,11084.2215,31,8,35,Human
423460,7569960,52,53,1023271,19307,2930.0029,129,21,46,Bot
423466,10450217,80,80,1883731,23546.6375,8428.0942,340,42,53,Human
423476,9786977,1,1,35646,35646,66.1597,0,2,15,Human
423477,9509940,34,34,151472,4455.0588,3112.8765,96,23,36,Human
423478,8532207,24,24,12655,527.2917,1349.8972,35,10,10,Human
423481,6483044,33,33,213888,6481.4545,86929.7456,85,18,35,Human
423488,7581787,45,45,18590,413.1111,26870.4557,65,2,11,Human
423497,6465885,27,27,123293,4566.4074,2681.2434,53,6,29,Human
423500,9117829,39,38,480792,12652.4211,34518.037,81,30,40,Human
423503,7838643,54,55,362936,6598.8364,5696.2095,156,50,35,Human
423504,6392955,37,37,313243,8466.027,9017.7444,83,2,32,Human
423509,10539456,25,26,90424,3477.8462,751.91,93,17,34,Human
423514,10504211,23,21,273970,13046.1905,246686.9026,33,7,32,Human
423526,10310479,58,53,578941,10923.4151,4172.9037,190,44,42,Human
423528,10013868,19,19,85155,4481.8421,6688.1366,44,4,31,Human
423533,10899893,88,84,7033392,83730.8571,38853.8129,128,2,55,Bot
423535,10916821,88,84,7038646,83793.4048,24379.6088,111,2,55,Bot
423538,10916855,88,85,7008990,82458.7059,26701.9755,128,3,55,Bot
423539,10916845,88,85,7029846,82704.0706,27703.2218,114,2,55,Bot
423540,10855499,25,25,64942,2597.68,2122.9481,60,2,20,Human
423541,10916802,88,84,7041801,83830.9643,35440.9596,110,2,55,Bot
423543,10899894,88,85,6960687,81890.4353,35161.7953,122,4,55,Bot
423546,10899901,88,85,7041197,82837.6118,36846.2513,123,2,55,Bot
423547,6362774,88,85,7008212,82449.5529,31594.0853,114,2,55,Bot
423548,10926726,4,5,28754,5750.8,4000.6119,7,6,25,Human
423563,9609378,44,47,3259410,69349.1489,4247.3991,147,6,50,Bot
423568,9609400,47,47,3180378,67667.617,5729.0201,144,6,50,Bot
423576,10909988,45,47,3190166,67875.8723,10667.7459,140,6,50,Bot
423579,10934035,46,47,3326464,70775.8298,13915.8388,135,6,50,Bot
423587,7682142,26,25,337330,13493.2,523.2332,56,26,38,Human
423588,10962366,17,18,140736,7818.6667,575.4146,62,20,30,Human
423595,7201954,14,14,28190,2013.5714,98.1083,24,3,9,Human
423596,9350792,73,71,875016,12324.169,5967.6787,147,44,49,Human
423602,10930337,21,20,55721,2786.05,5062.2725,33,15,31,Human
423605,10786510,36,36,312211,8672.5278,2277.105,86,39,36,Human
423652,10962957,10,10,153437,15343.7,3856.9199,18,5,31,Human
423654,10962980,34,34,513492,15102.7059,726.8426,106,33,40,Human
423655,9919310,49,52,960918,18479.1923,2733.2121,121,43,44,Human
423660,9971493,37,37,604180,16329.1892,4265.9289,149,31,48,Human
423664,10898540,46,47,1283637,27311.4255,5543.774,91,27,49,Human
423665,7319670,51,51,43781,858.451,124.4642,83,3,10,Human
423666,8424741,47,47,407512,8670.4681,22006.8934,114,15,38,Human
423668,6116529,5,6,22087,3681.1667,19720.2079,9,2,34,Human
423706,9511481,10,10,27402,2740.2,1428.8565,22,6,18,Human
423707,7530464,11,11,186274,16934,324.3323,22,10,30,Human
423708,8116117,2,2,27747,13873.5,17.3318,3,2,10,Human
423722,7196753,46,47,124731,2653.8511,4272.4969,104,13,29,Human
423726,10090068,43,43,1230086,28606.6512,11690.2093,165,44,46,Bot
423727,6198062,22,22,140952,6406.9091,219.8356,75,5,28,Human
423735,9254436,15,15,76078,5071.8667,4045.6582,27,10,33,Human
423736,7554605,81,77,1646710,21385.8442,6145.6509,270,10,55,Human
423739,10963694,27,29,464782,16026.9655,1929.9018,97,13,45,Human
423740,9385534,6,6,14066,2344.3333,49.8747,7,6,10,Human
423743,10584819,51,52,485975,9345.6731,7442.5971,200,33,40,Human
423759,10578850,55,55,341126,6202.2909,18552.894,149,41,37,Human
423764,9577074,32,32,2653173,82911.6563,19754.0565,33,2,49,Human
423766,10964160,19,19,111685,5878.1579,105667.5733,34,18,30,Human
423770,10425954,3,3,17802,5934,499.3935,6,5,23,Human
423781,6519421,4,4,22287,5571.75,630.0074,6,4,13,Human
423783,10964196,24,24,235289,9803.7083,1656.3619,34,23,31,Human
423787,9295173,37,38,141834,3732.4737,630.6195,65,32,31,Human
423788,10964399,82,81,6328361,78127.9136,2503.5565,342,1,55,Bot
423791,10964393,49,47,3446817,73336.5319,9123.5798,79,3,53,Bot
423799,10947493,8,8,54380,6797.5,12185.239,17,2,29,Human
423805,8002840,49,49,257676,5258.6939,16228.8545,137,4,35,Human
423807,10964235,28,29,332531,11466.5862,18401.3524,56,4,44,Human
423808,7460461,17,18,98998,5499.8889,170.6756,23,18,24,Human
423810,6956435,11,11,76775,6979.5455,193.8239,21,5,27,Human
423811,6390918,46,47,558932,11892.1702,8839.7259,127,13,34,Human
423813,9975311,8,8,118331,14791.375,642.8235,19,2,29,Human
423818,8631814,13,13,50811,3908.5385,559.7876,19,8,29,Human
423821,10169388,11,11,123568,11233.4545,222.6029,13,11,23,Human
423822,6199713,62,62,509818,8222.871,58173.0431,171,15,43,Human
423824,8785616,2,2,21314,10657,555.8649,1,2,13,Human
423825,6272045,27,27,248032,9186.3704,830.5166,50,1,30,Human
423826,10747411,46,46,89475,1945.1087,5368.1239,85,55,27,Human
423832,10955695,20,19,132738,6986.2105,117.5755,28,15,25,Human
423833,8327665,80,80,1449219,18115.2375,9443.7984,228,44,49,Human
423840,10964805,16,17,290750,17102.9412,3292.7491,43,1,36,Human
423845,8367887,31,31,431659,13924.4839,3878.0253,106,12,41,Human
423853,10037523,28,26,85343,3282.4231,13301.2986,41,17,30,Human
423854,7716224,48,47,339772,7229.1915,2500.5756,92,42,36,Human
423858,10893420,81,87,1923728,22111.8161,66101.4051,277,35,51,Human
423875,6520804,48,48,383375,7986.9792,4038.9159,131,12,36,Human
423878,8927031,13,11,636640,57876.3636,1086.0002,31,16,34,Human
423891,10965188,85,85,108854,1280.6353,111820.2887,394,25,11,Human
423897,8939913,4,4,22850,5712.5,11.0574,4,3,15,Human
423900,10566719,43,43,51770,1203.9535,7397.3276,84,7,10,Human
423903,10964360,86,81,6433922,79431.1358,54592.8385,127,2,55,Bot
423905,10965253,51,50,3481365,69627.3,8473.3064,79,4,53,Bot
423907,10964368,88,86,6821709,79322.1977,28582.8733,119,2,55,Bot
423910,8514744,12,11,150861,13714.6364,251.3041,11,11,27,Human
423916,10860940,15,16,140908,8806.75,946.3227,25,11,31,Human
423920,7268272,4,4,33737,8434.25,1574.2128,5,2,14,Human
423921,9142866,13,13,282979,21767.6154,25597.0417,71,15,44,Human
423922,9540024,15,15,42667,2844.4667,1949.221,22,10,35,Human
423923,6544707,35,34,244678,7196.4118,6573.2305,64,3,35,Human
423932,10965383,61,60,1425388,23756.4667,4465.217,157,32,51,Human
423936,6387539,54,54,20194,373.963,18748.3147,104,12,11,Human
423940,9013317,13,12,143972,11997.6667,990.0409,16,8,27,Human
423942,7183989,20,20,57277,2863.85,20770.9785,33,18,35,Human
423943,7519061,11,11,33120,3010.9091,482.6678,13,11,18,Human
423946,10960635,60,61,1107697,18158.9672,7659.8136,203,36,44,Human
423949,6807893,33,32,120971,3780.3438,30838.8732,79,14,32,Human
423952,10893933,5,5,18687,3737.4,806.3327,6,2,14,Human
423960,10369451,4,4,20816,5204,62.1471,5,1,18,Human
423965,8884416,28,26,369590,14215,2062.5706,82,38,38,Human
423967,9994007,3,4,11690,2922.5,2.9601,4,3,10,Human
423971,10965743,63,66,1532158,23214.5152,7859.7,206,55,48,Human
423981,10707768,27,27,70426,2608.3704,1924.0833,42,3,39,Human
423987,8661609,59,59,506046,8577.0508,9569.4295,163,6,42,Human
423988,10697546,79,79,27494,348.0253,1779.9792,288,39,10,Human
423997,8050228,30,30,213593,7119.7667,1902.2679,63,9,31,Human
423999,10896797,17,17,18827,1107.4706,5529.3686,24,16,13,Human
424008,9974278,78,78,39989,512.6795,50096.9287,234,46,10,Human
424012,8121282,50,50,1036205,20724.1,20014.6747,140,11,50,Human
424021,7137520,3,4,39081,9770.25,7430.8155,8,5,29,Human
424025,7649958,9,8,580737,72592.125,1.289,22,1,5,Human
424032,10932411,29,29,56341,1942.7931,4119.6192,64,3,37,Human
424045,10966171,10,10,315304,31530.4,27528.1216,30,1,39,Human
424046,6881451,21,21,157514,7500.6667,27132.161,84,9,35,Human
424047,8717474,47,46,24036,522.5217,6150.802,70,9,10,Human
424056,7452777,13,13,28807,2215.9231,2169.7992,22,13,17,Human
