Actor,A_Acc,Login_day_count,Playtime,playtime_per_day,avg_money,Social_diversity,Max_level,collect_max_count,exp_get_count_per_day,item_get_count_per_day,money_get_count_per_day,abyss_get_count_per_day,p_deg,f_deg,t_deg,m_deg,Avg_PartyTime,GuildAct_count,Type,Group
438894,11036599,14,1015900,72564.2857,127.9206,0.4191,9,0,9344.0714,6687.9286,48.57142857,0,0,2,14,4,0,0,Bot,2
438896,7354963,4,25168,6292,25.4245,0,13,37,96.5,74,65.5,0,1,0,0,1,7,0,Bot,2
438897,11036603,14,998685,71334.6429,87.7465,0.5223,9,0,11784.4286,6744.5,3193.714286,0,0,2,10,4,0,0,Bot,2
438903,11027921,44,584697,13288.5682,23727.7516,0.7741,25,0,191.9545,497.75,9.931818182,0,1,18,16,17,8504.6667,0,Bot,2
438925,11036553,14,1018161,72725.7857,103.3883,0.3292,9,0,10760.5,7195.0714,3784.142857,0,0,2,15,3,0,0,Bot,2
438926,11085067,15,1019540,67969.3333,894.1654,0.1192,46,0,2253.8667,2096.2,1194.333333,0.9333,9,0,13,2,20903.2045,0,Bot,2
438927,11036555,14,1006341,71881.5,111.1835,0.3737,9,0,10244.2857,7186.4286,43.21428571,0,0,2,17,4,0,0,Bot,2
438929,11036556,14,1009606,72114.7143,83.8014,0.4595,9,0,10905.9286,7331.3571,3904.428571,0,0,2,14,3,0,2,Bot,2
438939,11039771,4,302490,75622.5,27.8953,0.1461,9,0,15392,7828,6745.25,0,0,0,2,1,0,0,Bot,2
439018,8828801,5,26127,5225.4,55.3545,1.5183,13,10,98.2,75.2,46.4,0,7,4,3,2,4735.4,5,Bot,2
439062,11085068,15,1005120,67008,787.9629,0.6926,47,0,2249.8667,185.6667,1189.466667,0.8667,3,0,9,2,20629,0,Bot,2
439119,11088745,16,1152250,82303.5714,2948.1993,0.5799,40,2872,1783.5,1873,71.78571429,0.2857,0,0,5,4,0,0,Bot,2
439121,11085069,15,1002594,66839.6,842.1537,0.7023,47,0,2212,592.0667,1277.133333,0.4667,5,2,10,2,19209.2917,0,Bot,2
439137,11085472,73,5323237,79451.2985,31356.4933,0.6829,55,0,3168.5373,2554.7015,16.46268657,0,0,0,7,6,0,0,Bot,2
439138,11085487,71,5247015,74957.3571,21837.3768,0.673,55,0,3130.3429,2517.7857,16.62857143,0.0143,0,0,2,6,0,0,Bot,2
439179,11089238,16,29148,1821.75,26960.8088,0,10,0,25.5625,16.625,20.25,0,0,0,2,6,0,0,Bot,2
439208,11016837,71,825798,11630.9577,41094.5601,0,10,0,3.8451,2.5634,24.43661972,0,0,0,4,3,0,0,Bot,2
439220,6113211,26,697060,25817.037,8180.2284,1.0025,37,36,640.9259,937.7778,82.88888889,40.5926,82,18,11,7,4274.7121,1,Bot,2
439235,11089721,36,598856,17110.1714,2822.1794,1.0541,40,68,250.0857,135.2857,112.5714286,14.2,64,26,16,6,4928.3388,2,Bot,2
439251,11085071,15,1004883,66992.2,743.5969,0.744,46,0,2196.8667,159.3333,1273.8,0.4667,4,2,9,2,19608.7234,0,Bot,2
439264,4193799,5,17729,3545.8,1434.1589,0,10,37,70.8,69.8,26.8,0,1,0,0,1,8962,0,Bot,2
439285,11090121,42,965730,24143.25,10845.9087,0.543,41,477,299.575,168.55,64.35,6.95,257,30,6,3,3147.9184,1,Bot,2
439368,0,15,1002244,66816.2667,0,0.6846,47,0,2076,728.8667,1120.266667,0.6,5,0,9,2,26111.1739,0,Bot,2
439390,8611850,27,1974872,75956.6154,2612.0156,0,41,4946,2807.5,4353.3077,6.884615385,0.1538,0,0,4,2,0,0,Bot,2
439415,11077903,4,26013,8671,92.0628,0,11,4,112,86.3333,41,0,0,0,1,1,0,0,Bot,2
439434,10859229,65,4995469,78054.2031,7383.2053,0.0836,55,0,2115.8594,2020.2969,66.15625,6.1875,0,0,1,11,0,0,Bot,2
439436,10859243,66,4426403,69162.5469,4169.9052,0,55,0,1928.2344,1627.5938,65.59375,12.875,0,0,1,11,0,0,Bot,2
439499,8828801,29,1042658,35953.7241,4222.7284,1.1776,44,16,518.2759,347.4483,245.4482759,75.069,143,18,25,13,4848.4762,5,Bot,2
439502,10833054,2,15070,5023.3333,6744.9898,0,10,35,96,108.6667,47.33333333,0,0,0,0,1,0,0,Bot,2
439529,10299862,38,641233,16874.5526,3381.2823,0.9609,44,0,387.6842,357.8684,144.3157895,52.1316,95,30,8,9,4625.7377,1,Bot,2
439535,11079166,15,995075,66338.3333,769.8499,0.6785,47,0,2271.2667,761.6,1040.4,0.4667,2,0,10,2,25957.6364,0,Bot,2
439664,10235289,3,22337,7445.6667,105.8461,0,10,0,226.6667,182,60.33333333,0,0,0,1,0,0,0,Bot,2
439721,10768528,17,621400,31070,2960.4452,0.5196,40,0,820.2,865.1,18.1,5.8,7,0,6,2,829.8261,0,Bot,2
439726,11092901,68,5212680,80195.0769,14711.0409,0.5297,53,0,2408.7231,2378.0923,155.9384615,0.7385,0,0,4,6,0,0,Bot,2
439731,11092928,68,5249091,78344.6418,14606.2249,0.6365,55,0,2388.3881,2440.1642,99.10447761,1.3881,0,0,3,6,0,0,Bot,2
439735,11092951,68,5198535,78765.6818,17058.9443,0.5983,55,0,2439.6515,2522.6818,250.6818182,0.2576,0,0,2,7,0,0,Bot,2
439742,11092972,66,5087787,78273.6462,15748.7172,0.4506,54,0,2338.7231,2416.1231,241.8307692,0.2462,0,0,2,8,0,0,Bot,2
439750,11076817,15,961739,60108.6875,49.3116,0,9,0,10096.25,6693.625,7164.1875,0,1,0,5,0,3892,0,Bot,2
439752,11076826,15,1001070,66738,41.4858,0,9,0,10651.2,7231.6,6793,0,0,0,5,0,0,0,Bot,2
439801,10741267,72,5408016,78377.0435,40564.2479,0.2237,55,0,3738.058,3284.4928,2.956521739,0.058,0,2,18,4,0,0,Bot,2
439802,10741248,71,5472757,79315.3188,19485.5474,0.7608,55,0,3575.5797,3128.1739,2.289855073,0.0725,1,2,3,5,71,0,Bot,2
439820,11071211,4,168727,42181.75,3732.2659,1.3322,30,0,2868.25,3548.5,30.25,0.25,1,0,2,2,115,1,Bot,2
439855,9044043,8,41019,5127.375,97.2812,1.277,14,24,86.75,67.5,38.375,0,3,2,3,2,3138.8571,0,Bot,2
439875,11018080,67,5473264,84204.0615,33054.926,1.3297,55,0,4558.7846,3874.1077,4.030769231,0,2,2,12,8,1364.5,0,Bot,2
439876,11005889,69,5568622,83113.7612,12540.1871,0.5727,55,0,4462.2985,3918.6567,3.358208955,0,1,4,3,6,2537,0,Bot,2
439882,6321770,66,1161920,16598.8571,6242.0406,0.7496,49,654,290.7429,303.0143,131.8714286,30.3857,104,2,9,6,5191.2951,0,Bot,2
439884,11094129,13,991036,76233.5385,1341.635,0,30,0,5081.6154,3697.6923,4576.538462,0,0,0,14,1,0,0,Bot,2
439885,11094134,14,972734,74825.6923,1121.0112,0,30,0,4569.0769,3376.5385,3691.461539,0,0,0,9,1,0,0,Bot,2
439886,11094141,14,1000955,71496.7857,685.6805,0,29,0,4494.6429,2938.2857,3725.285714,0,0,0,10,1,0,0,Bot,2
439887,11093801,8,568835,81262.1429,746.7521,0,28,0,4549.1429,2940.4286,3491.428571,0,0,0,8,2,0,0,Bot,2
439888,11086645,60,4189778,71013.1864,11840.7163,0.6461,50,0,1661.678,1029.5763,964.2033898,0.1186,0,0,7,9,0,0,Bot,2
439890,11093806,14,973179,74859.9231,1436.6001,0.1327,30,0,4957.2308,3401.5385,4183.076923,0,0,0,12,2,0,0,Bot,2
439894,11094111,13,992617,82718.0833,1140.6455,0,30,0,4933.3333,3608.6667,3945.083333,0,0,0,10,1,0,0,Bot,2
439896,11085997,52,3787592,72838.3077,2664.0691,0.123,42,5018,402.5577,2316.5192,22.82692308,0.3077,3,0,11,6,4300.3333,0,Bot,2
439927,9654846,47,638056,13575.6596,11651.1794,0.8644,42,37,151.1915,69.0638,91.38297872,19.5106,75,24,15,8,5565.8989,2,Bot,2
439932,11086656,54,3953898,77527.4118,10118.5101,0.6925,50,0,2033.6078,958.3725,1065.235294,0.1765,0,0,7,8,0,0,Bot,2
439956,9709650,4,12868,3217,2.4478,0,9,10,39,38.25,13.5,0,0,0,0,0,0,0,Bot,2
439998,11095878,5,35658,8914.5,546.9325,0,15,60,150,145.75,62,0,4,2,1,3,985.5,0,Bot,2
440022,11023148,15,1017219,72658.5,541.1206,0,36,3418,2281.5714,2326.4286,1.357142857,0,0,0,2,0,0,0,Bot,2
440075,10528730,18,183959,9682.0526,1317.6003,0.7356,28,43,419.6842,510.8421,11.68421053,0,5,2,3,4,1589.7143,0,Bot,2
440082,8619181,12,163704,13642,2665.3785,1.4704,27,253,150.5833,113.6667,89,27.8333,9,2,3,3,5185.6316,4,Bot,2
440127,6209796,10,187047,18704.7,3732.029,0.2237,29,5,423,450.1,111.3,32.3,36,0,4,2,6947.15,0,Bot,2
440130,11008452,70,5122480,76454.9254,3225.3949,0,55,0,2685.2836,2403.806,599.0149254,0.0299,0,0,3,3,0,0,Bot,2
440131,11071211,3,16163,5387.6667,1017.5846,0,17,0,737,962.3333,36,0,0,0,1,0,0,1,Bot,2
440208,8178098,10,46082,4608.2,71039.7154,0,21,11,128.2,128.5,51.9,0,1,0,0,3,458,0,Bot,2
440216,11096671,15,1052232,75159.4286,754.6371,0,43,5922,2189.1429,3357.7143,215.3571429,0.4286,0,0,3,1,0,0,Bot,2
440219,11096679,15,1039725,74266.0714,906.1053,0.1217,44,4924,2247.7143,3022.4286,426.1428571,0.2857,1,0,3,1,844,0,Bot,2
440220,11069921,15,1000442,71460.1429,2880.2483,0.673,28,7143,920.8571,5320.5714,7.857142857,0,0,0,4,3,0,0,Bot,2
440222,11070517,15,988489,76037.6154,5705.7869,0.6036,26,4192,695.2308,3616.4615,9.461538462,0,0,0,7,3,0,0,Bot,2
440227,11090309,24,26315,1096.4583,10383.1367,0,10,0,42.6667,27.2917,13.08333333,0,0,0,3,0,0,0,Bot,2
440271,10847269,9,194959,21662.1111,1534.3661,0,30,0,935.7778,1232.6667,67.88888889,0,0,0,0,1,0,0,Bot,2
440311,11077408,15,1079832,71988.8,3162.1297,0,38,7006,1028.3333,5376.1333,32.26666667,0.0667,0,0,7,0,0,0,Bot,2
440325,11091246,35,674335,19833.3824,5291.4983,0.9966,37,59,443.8529,482.5882,40.94117647,10.1765,73,38,13,11,2737.3694,0,Bot,2
440379,11051311,14,1028066,73433.2857,1196.5954,0,49,0,2940.5714,2447.3571,89.5,0,0,0,7,1,0,0,Bot,2
440381,11051323,13,1012481,77883.1538,985.105,0,50,0,3349.9231,2882.2308,243.8461539,0,0,0,7,1,0,0,Bot,2
440383,11051332,13,963404,80283.6667,1303.3741,0.1732,46,0,3210.4167,2953.3333,37,0.75,1,0,8,1,876,0,Bot,2
440384,11051339,5,322601,80650.25,617.7363,0,35,0,2813.5,2611.25,60.5,0,1,0,6,1,876,0,Bot,2
440409,6154693,2,20878,10439,8.9973,0.5623,10,61,248.5,187.5,123.5,0,2,0,3,0,4096.5,0,Bot,2
440433,7960139,5,40534,8106.8,12.7521,0.6931,13,24,131.8,98.6,57.2,0,2,0,3,0,4317.25,0,Bot,2
440468,11000402,13,1079407,77100.5,2468.6135,0.2839,35,0,3311.5,2064.2143,2507.714286,1.8571,1,2,6,3,729,0,Bot,2
440472,11000409,13,1079508,77107.7143,2197.198,0.2586,45,0,2613,1653.5714,1705.928571,0.0714,3,2,6,1,246.3333,0,Bot,2
440473,11000414,13,1077969,76997.7857,3010.9137,0.224,34,0,2875.5,2087.7857,1587.285714,1.5,1,2,6,3,3,0,Bot,2
440479,6321770,56,1102694,18689.7288,1329.3826,1.1836,46,763,330.1695,295.8814,111.3898305,7.3559,116,130,12,9,3739.6891,0,Bot,2
440491,10437391,16,48192,3212.8,1498.2717,0,20,8,158.4,199.6667,6.666666667,0,2,0,0,1,2950,0,Bot,2
440501,11095269,67,4976280,80262.5806,53498.4111,0,55,0,2975.8871,2639.0968,119.2419355,0.0323,0,0,2,3,0,0,Bot,2
440503,11095287,67,4979601,80316.1452,30737.3638,0,55,0,2960.871,2593.4839,131.7580645,0.0323,0,0,2,3,0,0,Bot,2
440512,11097545,13,968795,80732.9167,97.5002,0.2573,34,4587,2120.5,3223.6667,12.08333333,0,0,0,4,1,0,0,Bot,2
440513,10958328,13,965740,80478.3333,98.9915,0.5402,35,4201,2411.5,3435.9167,12.91666667,0,0,0,3,2,0,0,Bot,2
440522,11076754,6,370255,61709.1667,463.2528,0,36,0,2068.1667,1807.5,103.3333333,1,0,0,4,0,0,0,Bot,2
440524,11076773,15,1079512,71967.4667,408.6693,0,42,0,2574.4,2049.8667,38.2,0.8667,0,0,6,0,0,0,Bot,2
440526,7354963,4,62416,15604,300.1446,0.4101,22,26,254.25,264.75,135.75,0,7,2,0,1,2386.1429,0,Bot,2
440527,10514077,13,11630,894.6154,97244.3666,0.3768,10,0,24,17.4615,9.692307692,0,0,0,2,8,0,0,Bot,2
440529,11096906,14,1019664,72833.1429,957.7055,0,44,0,2546,2597.9286,18.5,0.0714,1,0,8,1,7184,0,Bot,2
440530,11096934,13,1016760,78212.3077,748.6662,0.1541,46,0,2920.5385,2971.3846,292.0769231,0,1,0,8,1,7184,0,Bot,2
440531,11096941,4,318485,63697,931.6875,0,36,0,2364.6,1958.2,183.8,0,0,0,8,1,0,0,Bot,2
440534,11096950,4,317887,63577.4,745.7855,0,36,0,2509.6,2178,15.6,0,0,0,7,1,0,0,Bot,2
440553,11036596,14,23555,1682.5,28.5483,0.2449,10,0,53.8571,35.2143,17.85714286,0,0,0,5,0,0,1,Bot,2
440554,11073125,14,28140,2010,100.1357,0.1461,10,0,50.3571,35.9286,6.285714286,0,0,0,8,0,0,1,Bot,2
440555,11036594,14,26738,1909.8571,294.0084,0.1849,10,0,53.8571,35.4286,13.07142857,0,0,0,10,1,0,1,Bot,2
440556,11036593,14,27771,1983.6429,263.4977,0.3984,10,0,55.6429,32.5714,31.57142857,0,2,0,7,1,911.5,1,Bot,2
440557,11073138,14,22535,1609.6429,22.0115,0.2146,10,0,55.2857,38.2143,19.07142857,0,0,0,9,0,0,1,Bot,2
440566,10502548,12,551664,45972,6183.5443,0.9184,37,10,1278.25,1245.5833,181.5833333,0.75,8,0,0,7,15206.9,2,Bot,2
440575,6537030,18,271547,15085.9444,2338.041,0.9599,35,0,744.9444,920.2778,36.11111111,17.0556,22,10,4,5,3086.1163,3,Bot,2
440580,6627772,10,19356,1935.6,30520.0638,1.079,15,10,47.4,29.6,19.4,0,6,4,3,2,5713.75,0,Bot,2
440608,11036596,14,21026,1501.8571,16.5213,0,10,0,42.3571,26.2143,11.21428571,0,0,0,5,0,0,0,Bot,2
440610,11073138,14,20819,1487.0714,14.0626,0,10,0,37.2857,24.5,10.78571429,0,0,0,7,0,0,0,Bot,2
440611,11036594,14,23256,1661.1429,242.2298,0.1914,10,0,38.5,27.2143,16,0,0,0,9,1,0,1,Bot,2
440612,11073125,13,22296,1592.5714,214.5977,0.1541,10,0,34.0714,25.1429,2.928571429,0,0,0,6,0,0,1,Bot,2
440623,11036593,14,26568,1897.7143,180.3032,0.1541,10,0,36.7143,27.2857,7.357142857,0,0,0,6,0,0,1,Bot,2
440662,8578864,26,368788,14751.52,3442.9714,0.5602,35,10,284.72,226.84,55.56,87.28,61,18,5,2,2283.2113,0,Bot,2
440678,11069453,10,749426,83269.5556,13401.6149,0.4012,35,4711,2633.6667,3228.3333,6,0,0,0,5,2,0,0,Bot,2
440680,11069476,10,748414,83157.1111,2839.9938,0.6806,24,5524,720.1111,4309.5556,5.666666667,0,0,0,4,3,0,0,Bot,2
440712,11061382,15,1014151,72439.3571,1295.612,0.6931,23,3115,398.2143,2067.3571,13.92857143,0,0,0,1,0,0,1,Bot,2
440728,11061392,15,1013340,72381.4286,1700.3571,0,23,2981,410.0714,1781.1429,13.35714286,0,0,0,0,0,0,1,Bot,2
440730,11061407,15,1011698,72264.1429,1456.9445,0,23,3347,443.7143,2613.7857,14.35714286,0,0,0,1,0,0,1,Bot,2
440733,11061418,14,1034225,68948.3333,1795.3327,0,23,3244,430.8667,2145.8,10.66666667,0,0,0,0,0,0,1,Bot,2
440755,11036597,13,20460,1573.8462,56.0761,0.3768,10,0,42.2308,33,11.92307692,0,2,0,5,1,978,1,Bot,2
440756,11036600,13,20059,1543,36.3175,0.2712,10,0,37.9231,24,10.07692308,0,0,0,6,1,0,1,Bot,2
440759,11036599,14,20250,1446.4286,38.0004,0.3251,10,0,36,22.2857,21.71428571,0,0,0,8,1,0,1,Bot,2
440760,11036603,11,20339,1849,9.0534,0.6002,10,0,46,29.4545,10,0,2,0,4,2,911.5,1,Bot,2
440768,8313693,2,37592,18796,0,0,1,0,0.5,0,0,0,4,0,0,0,1954.5556,0,Bot,2
440791,11071291,14,991507,76269.7692,589.064,0.6871,34,4622,1739.4615,3653.7692,64.61538462,149.6154,2,0,2,0,39972.3333,0,Bot,2
440792,11071255,13,986422,75878.6154,677.4072,0.775,35,5481,1686.0769,3824.0769,56.30769231,174.8462,2,0,2,0,39972.3333,0,Bot,2
440805,8880283,47,2078307,40751.1176,6257.2868,0.1391,53,0,1634.2353,1851.3725,250.5294118,0,2,0,6,3,5692.6667,0,Bot,2
440813,6195567,47,2143981,41230.4038,11086.8799,0.2788,53,12,1784.1538,1706.25,227.6346154,0,2,0,6,3,5692.6667,0,Bot,2
440820,11058470,14,1004041,66936.0667,1989.0733,0.1391,44,2457,2378,3294.0667,120.6,2.1333,0,0,5,0,0,1,Bot,2
440824,11058471,14,988481,65898.7333,1581.9871,0.1732,45,3523,2472.8667,3159.6667,181.3333333,2.2667,0,0,5,0,0,1,Bot,2
440828,11058474,15,1003201,66880.0667,333.4717,0.2062,34,2554,1526.2,1585.8,4,0,0,0,7,0,0,1,Bot,2
440831,10895682,14,998614,66574.2667,2202.723,0.1914,27,7583,813.3333,3189.0667,7.933333333,0,0,0,8,0,0,1,Bot,2
440834,10977897,22,1477812,67173.2727,1458.221,0.1849,32,3067,633.7727,2084.5,13.5,0.2727,0,0,14,2,0,1,Bot,2
440835,10895684,14,989409,65960.6,1378.6325,0.15,29,4930,1144.7333,2620,9.4,0,0,0,9,0,0,1,Bot,2
440841,11036603,14,22559,1611.3571,40.0213,0,9,0,36.7857,21.4286,19.57142857,0,0,0,4,0,0,0,Bot,2
440842,11036599,14,20209,1443.5,21.7141,0,10,0,38.2857,23.1429,20.35714286,0,0,0,5,1,0,0,Bot,2
440845,11036597,13,21645,1665,25.1054,0,10,0,39.6154,24.8462,12,0,0,0,2,0,0,0,Bot,2
440846,11071897,14,1012325,72308.9286,641.4331,0.4741,30,4810,729.9286,3328.7143,68.78571429,0.2857,1,0,1,2,55383.75,0,Bot,2
440847,11071247,14,980847,70060.5,831.2248,0.3251,32,4922,1466.1429,3300.8571,59.85714286,1.0714,1,0,1,2,55383.75,0,Bot,2
440849,11036600,14,114100,8150,318.8031,0.2338,23,0,2221.9286,2208.7857,13.92857143,0,0,0,7,1,0,1,Bot,2
440887,11087517,15,1058122,70541.4667,1304.8639,0.6534,38,0,2240.2667,1760.9333,689.4,0.0667,0,0,7,2,0,0,Bot,2
440895,11087525,15,1059222,70614.8,1162.4201,0.6504,44,0,2311.3333,1701.0667,660.7333333,0.2667,0,0,10,2,0,0,Bot,2
440899,11087528,15,1066993,71132.8667,1729.0361,0.6237,38,0,2204.2,1536.9333,1616,0.2,0,0,11,2,0,0,Bot,2
440903,11087545,14,1052463,75175.9286,1346.8261,0.645,38,1,2506.7857,1759.0714,1911,0.2143,0,0,9,2,0,0,Bot,2
440929,11103193,3,24078,6019.5,16.8813,0,10,0,61.75,65.25,36,0,1,0,0,1,73,0,Bot,2
440965,11103580,52,25694,494.1154,596071.6374,0,1,0,0.0192,0.0962,1.153846154,0,0,0,133,3,0,0,Bot,1
440999,11094655,13,1039357,79950.5385,563.365,0,24,5660,573.8462,3753.8462,2.461538462,0,0,0,3,1,0,0,Bot,2
441003,11094658,13,1040004,80000.3077,446.2402,0,24,5230,537.5385,3560.2308,4.307692308,0,0,0,4,1,0,0,Bot,2
441026,11098253,69,5510732,79865.6812,42464.845,0,55,5664,3603.6957,3319.3913,583.115942,0,0,0,6,2,0,0,Bot,2
441070,11102663,12,1051884,80914.1538,2598.3658,1.0986,39,0,3653.4615,3245.3077,216,0.8462,0,0,2,3,0,1,Bot,2
441078,8384346,17,222690,13099.4118,17462.2681,0.7792,33,0,632.4706,643.7647,40.29411765,37.8235,46,2,1,6,5081.7333,0,Bot,2
441083,11095147,14,998554,71325.2857,1413.512,0.8168,33,4757,1921.2143,2908.9286,76.57142857,0.2143,0,0,3,2,0,1,Bot,2
441086,11095152,14,990665,70761.7857,1242.1905,0.8144,33,4462,1792.2857,2793.7857,86.64285714,0.2143,0,0,3,2,0,1,Bot,2
441158,8199039,25,265448,12065.8182,19709.9638,0.7602,51,25,116.5909,63.5909,49.63636364,32.4091,30,6,3,0,4181.0857,0,Bot,2
441160,9709650,66,4437421,67233.6515,51232.3085,0.9463,55,0,1698.2576,1151.0606,1458.318182,526,74,14,13,0,7190.4444,3,Bot,2
441199,8148364,18,250762,13198,57441.0566,1.0694,51,13,174.8421,59.5263,132.631579,112.7368,44,22,11,2,5754.4231,2,Bot,2
441210,11007524,54,3694788,75403.8367,19482.42,0.6931,53,10,4452.0612,3973.449,320.4897959,0.0816,0,0,2,3,0,1,Bot,2
441211,11007571,53,3757099,76675.4898,22765.6734,0,53,10,4243.2245,3804.2449,208.6734694,0.0816,0,0,1,2,0,1,Bot,2
441218,11007605,53,3787340,77292.6531,14757.2895,0.6931,53,10,4648.7959,4103.898,148.3265306,0.0816,0,0,2,3,0,1,Bot,2
441221,11007671,53,3646695,74422.3469,19108.3688,0,53,10,4439.8367,3918.4898,302.2244898,0.0816,0,0,1,3,0,1,Bot,2
441225,11007686,53,3883454,74681.8077,17429.7333,0,53,10,4057.2885,3577.6538,359.5576923,0.0769,0,0,1,3,0,1,Bot,2
441232,11100445,13,976976,75152,170.3042,0.1937,9,0,11163.9231,7716.1538,58.53846154,0,0,0,8,5,0,0,Bot,2
441233,11100448,13,1025082,78852.4615,240.7193,0.1377,9,0,10128.8462,8439.7692,274.4615385,0,0,0,5,5,0,0,Bot,2
441234,11100449,14,940498,67178.4286,203.318,0.5004,9,0,9372.3571,7831.0714,96.14285714,0,0,0,4,4,0,0,Bot,2
441235,11100452,13,1028423,73458.7857,169.4008,0.172,9,0,10562.2857,7242.5714,43.85714286,0,0,0,7,5,0,0,Bot,2
441237,11100454,13,1006592,71899.4286,167.6008,0.2868,9,0,10161.1429,7119.2143,43.07142857,0,0,0,6,4,0,0,Bot,2
441240,11104483,14,1033050,73789.2857,1490.4897,0.1788,36,4982,3859.4286,3818.4286,42.14285714,0,1,0,13,0,5,0,Bot,2
441243,11104512,14,977071,69790.7857,1241.7845,0.1914,36,7849,3280.2857,4550.3571,56.85714286,0,0,2,13,0,0,0,Bot,2
441244,11104514,14,1010698,72192.7143,1361.5593,0,35,7989,2321.2143,5528.2857,53.57142857,0,1,0,12,0,5,0,Bot,2
441246,11104558,14,979567,69969.0714,1904.5913,0.1327,36,7931,2378.5,5918.2857,42.5,0,1,2,18,0,22544,0,Bot,2
441249,11104518,14,961942,68710.1429,6657.5018,0.1425,33,8113,2062.5,4041.0714,48.14285714,0,0,2,18,0,0,0,Bot,2
441250,10450232,10,146047,13277,343.6638,0.7589,31,1,210.6364,128.6364,111.0909091,10.2727,48,2,1,2,5102.1923,2,Bot,2
441252,11104521,14,971266,69376.1429,1249.3158,0.1425,36,4101,3025.8571,3015.5,38.57142857,0,1,0,16,0,22544,0,Bot,2
441253,11104522,14,1015906,72564.7143,896.9751,0,34,3858,2243.9286,2927.2857,44.57142857,0,0,0,15,0,0,0,Bot,2
441255,11104524,14,1022219,73015.6429,874.3635,0,36,4443,3401.3571,3346.4286,40.92857143,0,0,0,11,0,0,0,Bot,2
441258,10914737,31,175927,5675.0645,23708.6893,0,10,0,13.2581,44.0323,8.677419355,0,0,0,15,2,0,0,Bot,2
441264,10474003,14,938781,72213.9231,965.9888,0,35,3774,1923.8462,2966.4615,47,0,0,0,3,2,0,0,Bot,2
441271,11105611,13,1000679,76975.3077,199.5188,0,21,9963,358.3077,8231.0769,4.538461539,0,0,0,4,1,0,0,Bot,0
441273,11103212,14,1079693,77120.9286,270.2045,0.0503,37,3678,2409.3571,2421.9286,6.214285714,0,0,0,1,2,0,0,Bot,2
441274,11105617,13,1006963,77458.6923,101.5863,0,27,9750,841.1538,6760.6154,4.307692308,0,0,0,4,1,0,0,Bot,2
441278,11054795,14,1054425,81109.6154,564.4125,0.2103,39,0,2428.9231,1511.3077,1499.538462,1.0769,1,0,9,2,54264,0,Bot,2
441280,11036742,14,1024225,73158.9286,483.5875,0,37,3791,2928.5,2926.5,4.214285714,0,0,0,4,0,0,0,Bot,2
441281,11100625,14,1039806,74271.8571,1880.5271,0.4523,46,0,2806.2857,2136.5714,1163.285714,0.2143,1,0,10,4,77967,0,Bot,2
441283,11054806,14,1015096,78084.3077,458.5387,0.3399,38,0,2894.3846,1804,2097.538462,0.5385,1,0,7,2,54264,0,Bot,2
441284,11100628,14,1036875,74062.5,1061.1211,0.6474,46,0,2549.3571,2076.5714,302.1428571,0.2143,1,0,6,3,77967,0,Bot,2
441285,11036744,14,1022524,73037.4286,233.7542,0,37,3812,2808.5714,2795.9286,4.071428571,0,0,0,4,0,0,0,Bot,2
441286,11100629,14,1020503,72893.0714,734.8065,0.6792,46,0,2573.0714,1769.5714,1090.214286,0.2857,1,0,4,6,25452,0,Bot,2
441289,11100634,14,1027435,73388.2143,1442.6782,0.8455,46,0,2687.2143,2087,344.3571429,0.5714,1,0,7,3,25452,0,Bot,2
441290,11092293,14,1047762,80597.0769,429.3992,0.2449,38,0,3105.4615,3022.7692,35.76923077,0,0,0,8,2,0,0,Bot,2
441291,11100660,14,1034086,73863.2857,859.1649,0.586,46,0,2594.0714,2135.9286,266.6428571,0.2857,0,0,4,2,0,0,Bot,2
441294,10996096,13,1024729,73194.9286,3090.1053,0.2237,30,0,3670.0714,3006,3023.785714,0.5714,0,0,8,1,0,1,Bot,2
441295,11069622,14,1018991,78383.9231,108.0624,0,21,2788,376.9231,1972.6923,0.461538462,0,0,0,3,0,0,0,Bot,2
441296,10996107,13,1025388,73242,3293.5045,0.2868,30,0,3547,2838.1429,3212.428571,0.7143,0,0,8,1,0,1,Bot,2
441297,11069627,14,1015918,78147.5385,5211.6846,0,21,3283,406.5385,2182.7692,8.615384615,0,2,0,5,0,332.5,0,Bot,2
441298,11008071,14,1078740,82980,79.6182,0,36,3305,2133.0769,2118.8462,2.538461539,0,0,0,3,0,0,0,Bot,2
441300,11036078,14,1024997,73214.0714,670.6663,0,22,2949,421.1429,1851.5714,6.928571429,0,0,0,4,0,0,0,Bot,2
441301,11103197,14,1079005,77071.7857,185.3327,0,26,3571,591,2843,9.571428571,0,0,0,1,2,0,0,Bot,2
441304,11036076,14,1024988,73213.4286,814.174,0,21,3175,419,2115.5,11.14285714,0,0,0,4,0,0,0,Bot,2
441309,11099887,7,307369,51228.1667,3719.929,0,20,3939,749.1667,2235.6667,13.33333333,0,0,0,1,0,0,0,Bot,2
441310,11032978,11,823691,63360.8462,1688.3023,0.984,34,0,1108.2308,1170.7692,17.15384615,0.1538,1,0,3,0,235.5,4,Bot,2
441313,11103225,13,1078849,82988.3846,200.8896,0,32,3853,1262.7692,2718.3846,7.384615385,0,0,0,1,2,0,0,Bot,2
441315,10555747,14,978374,69883.8571,1136.445,0,49,0,2804.5,1964.1429,1630.571429,0.3571,0,0,4,0,0,0,Bot,2
